Trip ID,Booking User ID,Pick Up Latitude,Pick Up Longitude,Drop Off Latitude,Drop Off Longitude,Pick Up Address,Drop Off Address,Trip Date and Time,Total Passengers,Age
734429,594974,30.3319228,-97.6247647,30.3337551,-97.7217356,"Travis Northeast, Reservoir Ct, Austin, United States, 78754","Yellow Rose Cabaret, North Lamar Boulevard, Austin, TX, USA",9/7/25 1:11,7,34
734420,225660,30.2670622,-97.7394709,30.3820742,-98.0061574,"Sixth Street, Trinity St, Austin, United States, 78701","610 Deckhouse Drive, Lago Vista, TX, USA",9/7/25 0:58,12,24
734410,83544,30.2909361,-97.7447702,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",9/7/25 0:56,13,21
734409,598510,30.2661792,-97.7450352,30.267398,-97.7399125,"Warehouse District, Colorado St, Austin, United States, 78701","Buck Wild, East 6th Street, Austin, TX, USA",9/7/25 0:54,7,24
734408,282098,30.2867445,-97.7433767,30.2980246,-97.7347023,"The Drag, W 23rd St, Austin, United States, 78705","103 East 34th Street, Austin, TX, USA",9/7/25 0:58,9,24
734406,418605,30.2674356,-97.7401244,30.285671,-97.7431668,"Sixth Street, E 6th St, Austin, United States, 78701","Moontower, San Antonio Street, Austin, TX, USA",9/7/25 0:55,7,18
734405,318614,30.2701447,-97.7494664,30.3091879,-97.7468304,"Market District, Rio Grande St, Austin, United States, 78701","1503 West 39th 1/2 Street, Austin, TX, USA",9/7/25 0:56,8,26
734404,343130,30.2670106,-97.7390254,30.2878405,-97.7451265,"Sixth Street, E 6th St, Austin, United States, 78701","Union on 24th, West 24th Street, Austin, TX, USA",9/7/25 0:54,11,19
734400,251119,30.286333,-97.7502343,30.3360165,-97.7206854,"West Campus, W 22 1/2 St, Austin, United States, 78705","Austin Karaoke, North Lamar Boulevard, Austin, TX, USA",9/7/25 0:56,14,20
734398,471892,30.2848314,-97.7440024,30.2669106,-97.7391248,"West Campus, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/7/25 0:51,11,19
734390,105219,30.2702592,-97.7484245,30.2842794,-97.7453489,"Market District, Nueces St, Austin, United States, 78701","2100 Rio Grande Street, Austin, TX, USA",9/7/25 0:49,7,20
734386,597251,30.2687338,-97.7413086,30.2348771,-97.6975856,"Congress Ave District, E 7th St, Austin, United States, 78701","6214 Hogan Avenue, Austin, TX, USA",9/7/25 0:47,7,24
734383,281253,30.2883537,-97.7474322,30.27027,-97.749694,"West Campus, W 24th St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",9/7/25 0:45,7,20
734373,446045,30.289747,-97.7491276,30.2669106,-97.7391248,"West Campus, Leon St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/7/25 0:42,6,19
734365,564673,30.2643113,-97.7292502,30.270302,-97.7485024,"East End, E 6th St, Austin, United States, 78702","The Cat's Pajamas, Nueces Street, Austin, TX, USA",9/7/25 0:45,10,24
734364,354561,30.2680686,-97.7387818,30.285671,-97.7431668,"Downtown, E 7th St, Austin, United States, 78701","Moontower, San Antonio Street, Austin, TX, USA",9/7/25 0:42,5,22
734356,594974,30.2635557,-97.7271721,30.3318668,-97.6245119,"East End, E 6th St, Austin, United States, 78702","Bare Cabaret Austin, Reservoir Court, Austin, TX, USA",9/7/25 0:38,7,34
734352,273951,30.2872287,-97.7462546,30.2667569,-97.7391877,"West Campus, W 23rd St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",9/7/25 0:33,9,20
734344,334990,30.2858307,-97.7441276,30.2669106,-97.7391248,"West Campus, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/7/25 0:31,13,20
734343,358219,30.28691,-97.746543,30.2667569,-97.7391877,"West Campus, Pearl St, Austin, United States, 78705","403 East 6th Street, Austin, TX, USA",9/7/25 0:29,10,23
734336,193009,30.2932275,-97.7414858,30.27027,-97.749694,"North University, Guadalupe St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",9/7/25 0:29,12,21
734335,460065,30.2675043,-97.7397093,30.2878405,-97.7451265,"Sixth Street, E 6th St, Austin, United States, 78701","Union on 24th, West 24th Street, Austin, TX, USA",9/7/25 0:30,7,23
734333,336463,30.292284,-97.7422781,30.2669106,-97.7391248,"West Campus, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/7/25 0:31,13,19
734330,271703,30.287602,-97.7462144,30.27027,-97.749694,"West Campus, W 23rd St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",9/7/25 0:25,6,20
734325,226189,30.2640053,-97.7299721,30.27027,-97.749694,"East End, E 6th St, Austin, United States, 78702","Buford's, West 6th Street, Austin, TX, USA",9/7/25 0:28,8,22
734324,294555,30.2283257,-97.7507374,30.2675505,-97.7439407,"St. Edwards, Woodward St, Austin, United States, 78704","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/7/25 0:23,11,21
734322,40133,30.2638609,-97.7297334,30.2697219,-97.7493899,"East End, E 6th St, Austin, United States, 78702","Key Bar, West 6th Street, Austin, TX, USA",9/7/25 0:31,10,23
734320,596532,30.2894996,-97.7462909,30.2703689,-97.7503908,"West Campus, Pearl St, Austin, United States, 78705","Green Light Social, West 6th Street, Austin, TX, USA",9/7/25 0:27,14,21
734318,95062,30.2907809,-97.7447269,30.27027,-97.749694,"West Campus, Rio Grande St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",9/7/25 0:24,11,21
734312,302815,30.269767,-97.7354896,30.2641192,-97.7292582,"Red River District, E 10th St, Austin, United States, 78701","The Lucky Duck, East 6th Street, Austin, TX, USA",9/7/25 0:23,11,21
734309,115031,30.2640207,-97.729671,30.2670001,-97.7449168,"East End, E 6th St, Austin, United States, 78702","Highland Lounge, Colorado Street, Austin, TX, USA",9/7/25 0:22,9,27
734304,551344,30.2670279,-97.7391052,30.2922063,-97.7416278,"Sixth Street, E 6th St, Austin, United States, 78701","In-N-Out Burger, Guadalupe Street, Austin, TX, USA",9/7/25 0:21,5,22
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"Moontower, San Antonio Street, Austin, TX, USA","The Rooftop On 6th, East 6th Street, Austin, TX, USA",9/7/25 0:16,11,19
734298,597207,30.2669875,-97.7393432,30.2391971,-97.7410559,"Sixth Street, Trinity St, Austin, United States, 78701","1912 Fairlawn Lane unit b, Austin, TX 78704, USA",9/7/25 0:24,11,24
734295,121333,30.2944858,-97.7449987,30.27027,-97.749694,"Shoal Crest, Salado St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",9/7/25 0:19,9,21
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",9/7/25 0:14,14,23
734292,334983,30.2884175,-97.7478897,30.2662562,-97.7355382,"West Campus, San Gabriel St, Austin, United States, 78705","Mala Vida, East 6th Street, Austin, TX, USA",9/7/25 0:16,10,20
734291,598192,30.2696233,-97.7476682,30.2670288,-97.7383848,"Market District, W 6th St, Austin, United States, 78701","Mala Fama, East 6th Street, Austin, TX, USA",9/7/25 0:16,6,29
734290,490558,30.2833834,-97.7442538,30.2669106,-97.7391248,"West Campus, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/7/25 0:14,6,19
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",9/7/25 0:16,13,24
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/7/25 0:12,12,25
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",9/7/25 0:09,12,21
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",9/7/25 0:11,10,18
734275,596827,30.2660553,-97.7449276,30.2670288,-97.7383848,"Warehouse District, Colorado St, Austin, United States, 78701","Mala Fama, East 6th Street, Austin, TX, USA",9/7/25 0:10,10,26
734271,38060,30.2665402,-97.7421035,30.2634183,-97.7272288,"Congress Ave District, Brazos St, Austin, United States, 78701","HOTEL VEGAS, East 6th Street, Austin, TX, USA",9/7/25 0:09,14,25
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"Riverside, Elmont Dr, Austin, Estados Unidos, 78741","Latchkey, East 6th Street, Austin, Texas, EE. UU.",9/7/25 0:15,9,22
734262,195176,30.2917025,-97.744343,30.2666864,-97.7392031,"West Campus, Rio Grande St, Austin, United States, 78705","Sixth Street, E 6th St, Austin, United States, 78701",9/7/25 0:13,14,20
734258,242112,30.2868859,-97.7453272,30.270302,-97.7485024,"West Campus, Rio Grande St, Austin, United States, 78705","The Cat's Pajamas, Nueces Street, Austin, TX, USA",9/7/25 0:07,10,21
734254,375297,30.2875723,-97.7451346,30.2634183,-97.7272288,"West Campus, W 23rd St, Austin, United States, 78705","HOTEL VEGAS, East 6th Street, Austin, TX, USA",9/7/25 0:07,12,21
734245,267887,30.2912845,-97.7482825,30.2703075,-97.7484259,"West Campus, W 26th St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/7/25 0:04,14,20
734241,91041,30.2003433,-97.7635049,30.2269054,-97.8409534,"East Congress, S IH-35 Service Rd, Austin, Estados Unidos, 78745","4624 Yellow Rose Trail, Austin, Texas, EE. UU.",9/7/25 0:05,7,29
734236,214088,30.2523107,-97.7013407,30.2670255,-97.7386359,"Govalle, E Cesar Chavez St, Austin, United States, 78702","Cheers Shot Bar, East 6th Street, Austin, TX, USA",9/7/25 0:05,9,21
734228,582067,30.2674899,-97.739938,30.289371,-97.742711,"Sixth Street, E 6th St, Austin, United States, 78701","Phi Kappa Psi, Nueces Street, Austin, TX, USA",9/7/25 0:00,14,19
734219,599378,30.2890627,-97.7471078,30.2703075,-97.7484259,"West Campus, Pearl St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/7/25 0:04,8,18
734213,414440,30.3285559,-97.7551344,30.270302,-97.7485023,"Rosedale, Westfield Dr, Austin, United States, 78731","Beez Kneez, Nueces Street, Austin, TX, USA",9/7/25 0:08,13,24
734211,97143,30.265107,-97.7287188,30.2670911,-97.7368338,"East End, E 7th St, Austin, United States, 78702","Barbarella Austin, Red River Street, Austin, TX, USA",9/6/25 23:55,13,29
734207,150026,30.285098,-97.7429999,30.2669106,-97.7391248,"The Drag, W 22nd St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/7/25 0:02,7,21
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",9/7/25 0:08,14,20
734201,508228,30.2853704,-97.7475339,30.2662562,-97.7355382,"West Campus, W 22nd St, Austin, United States, 78705","Mala Vida, East 6th Street, Austin, TX, USA",9/7/25 0:00,5,19
734200,225840,30.2856637,-97.7437109,30.2662955,-97.7451516,"West Campus, Nueces St, Austin, United States, 78705","Coconut Club, Colorado Street, Austin, TX, USA",9/6/25 23:57,13,20
734196,195794,30.2640958,-97.7286488,30.2915304,-97.7413923,"East End, E 6th St, Austin, United States, 78702","Mockingbird Saloon, Guadalupe Street, Austin, TX, USA",9/6/25 23:53,8,21
734195,138211,30.2907514,-97.7436734,30.27027,-97.749694,"26 West, West 26th Street, Austin, TX, USA","Buford's, West 6th Street, Austin, TX, USA",9/7/25 0:05,6,22
734194,440399,30.2877114,-97.745199,30.2669106,-97.7391248,"West Campus, W 23rd St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/7/25 0:00,7,22
734193,29499,30.2873906,-97.7461487,30.2634183,-97.7272288,"West Campus, W 23rd St, Austin, United States, 78705","HOTEL VEGAS, East 6th Street, Austin, TX, USA",9/7/25 0:03,12,23
734188,85594,30.2876195,-97.7452616,30.27027,-97.749694,"West Campus, W 23rd St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",9/6/25 23:51,14,21
734186,99370,30.2886817,-97.7472524,30.270302,-97.7485024,"West Campus, San Gabriel St, Austin, United States, 78705","The Cat's Pajamas, Nueces Street, Austin, TX, USA",9/6/25 23:59,14,21
734185,85148,30.2908739,-97.7447674,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",9/6/25 23:58,14,20
734182,339507,30.2901626,-97.748837,30.2674331,-97.7397601,"West Campus, Leon St, Austin, United States, 78705","Shakespeare's, East 6th Street, Austin, TX, USA",9/6/25 23:57,10,19
734181,317298,30.2670704,-97.73693,30.3444884,-97.8739245,"Sixth Street, Red River St, Austin, United States, 78701","1604 Cliffwood Drive, Austin, TX, USA",9/6/25 23:50,7,28
734179,198163,30.2906362,-97.7494562,30.270302,-97.7485024,"West Campus, Leon St, Austin, United States, 78705","The Cat's Pajamas, Nueces Street, Austin, TX, USA",9/6/25 23:54,7,21
734178,140098,30.290238,-97.7488136,30.2674331,-97.7397601,"West Campus, Leon St, Austin, United States, 78705","Shakespeare's, East 6th Street, Austin, TX, USA",9/6/25 23:52,13,24
734176,188782,30.2873588,-97.7459281,30.2667569,-97.7391877,"West Campus, W 23rd St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",9/6/25 23:50,8,21
734171,582624,30.2841785,-97.7430329,30.2668969,-97.7390406,"The Drag, San Antonio St, Austin, United States, 78705","The Library Bar, East 6th Street, Austin, TX, USA",9/6/25 23:49,7,18
734164,539425,30.2877713,-97.7466749,30.2703075,-97.7484259,"West Campus, W 23rd St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/6/25 23:53,6,23
734161,188130,30.2883604,-97.7479573,30.2703075,-97.7484259,"West Campus, W 24th St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/6/25 23:51,14,21
734159,94131,30.2833999,-97.7447446,30.2703075,-97.7484259,"West Campus, Rio Grande St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/6/25 23:49,14,21
734156,28712,30.3327568,-97.6646097,30.2670911,-97.7368338,"Exchange Dr, Austin, United States, 78754","Barbarella Austin, Red River Street, Austin, TX, USA",9/6/25 23:53,8,24
734152,71572,30.2834462,-97.7447772,30.2703075,-97.7484259,"West Campus, Rio Grande St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/6/25 23:55,10,21
734150,76931,30.2867164,-97.7448371,30.2640032,-97.7287525,"The Drag, Rio Grande St, Austin, United States, 78705","Latchkey, East 6th Street, Austin, TX, USA",9/6/25 23:50,8,21
734149,318738,30.2854634,-97.7432738,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/6/25 23:45,10,19
734147,211489,30.2673643,-97.7397969,30.269194,-97.7476628,"Sixth Street, E 6th St, Austin, United States, 78701","Mayfair Austin, West 6th Street, Austin, TX, USA",9/6/25 23:44,9,21
734141,249386,30.2924374,-97.7422842,30.2669106,-97.7391248,"West Campus, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/6/25 23:50,14,20
734139,58066,30.2902752,-97.7475817,30.269194,-97.7476628,"West Campus, San Gabriel St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/6/25 23:46,8,21
734135,582104,30.2674256,-97.7399461,30.2873853,-97.7424943,"Sixth Street, E 6th St, Austin, United States, 78701","The Castilian, San Antonio Street, Austin, TX, USA",9/6/25 23:43,7,19
734131,75349,30.2661636,-97.7451396,30.2528337,-97.7021915,"Warehouse District, Colorado St, Austin, United States, 78701","EAST END BALLROOM, East 5th Street, Austin, TX, USA",9/6/25 23:44,8,41
734129,141215,30.2872499,-97.7446623,30.2640032,-97.7287525,"The Drag, Rio Grande St, Austin, United States, 78705","Latchkey, East 6th Street, Austin, TX, USA",9/6/25 23:43,7,22
734112,73738,30.2876701,-97.745407,30.2638888,-97.7297462,"West Campus, W 24th St, Austin, United States, 78705","IYKYK, East 6th Street, Austin, TX, USA",9/6/25 23:45,11,24
734109,313997,30.2883684,-97.7475721,30.2669106,-97.7391248,"Regents West at 24th, San Gabriel Street, Austin, TX, USA","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/6/25 23:47,6,20
734107,249874,30.2876405,-97.7453546,30.2703075,-97.7484259,"West Campus, W 23rd St, Austin, United States, 78705","612 Nueces Street, Austin, TX, USA",9/6/25 23:47,10,21
734106,335668,30.2844934,-97.7448239,30.2669106,-97.7391248,"West Campus, Rio Grande St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/6/25 23:49,11,19
734101,279302,30.2850696,-97.7435005,30.270302,-97.7485024,"West Campus, W 22nd St, Austin, United States, 78705","The Cat's Pajamas, Nueces Street, Austin, TX, USA",9/6/25 23:41,10,27
734096,566095,30.2882876,-97.7431933,30.2669106,-97.7391248,"The Drag, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/6/25 23:44,9,21
734094,332983,30.2848864,-97.7446357,30.2669106,-97.7391248,"West Campus, Rio Grande St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/6/25 23:44,11,19
734092,97571,30.2412626,-97.7850853,30.265047,-97.731573,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Shangri-La, East 6th Street, Austin, TX, USA",9/6/25 23:42,7,25
734089,50156,30.2678661,-97.7094823,30.2634183,-97.7272288,"Rosewood, Kuhlman Ave, Austin, United States, 78702","HOTEL VEGAS, East 6th Street, Austin, TX, USA",9/6/25 23:45,12,26
734082,79254,30.2838541,-97.7450012,30.27027,-97.749694,"West Campus, Rio Grande St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",9/6/25 23:45,12,22
734080,595249,30.2678697,-97.7095669,30.2634183,-97.7272288,"Rosewood, Kuhlman Ave, Austin, United States, 78702","HOTEL VEGAS, East 6th Street, Austin, TX, USA",9/6/25 23:50,12,25
734075,37876,30.2720907,-97.8127572,30.2703689,-97.7503908,"Allen Rd, Austin, United States, 78746","Green Light Social, West 6th Street, Austin, TX, USA",9/6/25 23:49,7,22
734074,394661,30.2883938,-97.7441824,30.2703075,-97.7484259,"The Drag, W 24 1/2 St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/6/25 23:43,13,20
734073,9010,30.2954043,-97.7218564,30.274502,-97.765019,"Hancock, E 38th St, Austin, United States, 78705","Mean Eyed Cat, West 5th Street, Austin, TX, USA",9/6/25 23:46,13,23
734072,597351,30.4927992,-97.6741691,30.2670288,-97.7383848,"South Park, Tower Dr, Round Rock, United States, 78664","Mala Fama, East 6th Street, Austin, TX, USA",9/6/25 23:54,11,25
